ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
23013	spen family transcriptional repressor	SPEN	0.688363236261283	1	0.416649437286862	0	0.152135961022804	0	0.830383442636712	1	0.566041264583161	1	0.322385134874139	0
23016	exosome component 7	EXOSC7	-0.69992592395027	-1	-0.579363843031008	-1	-0.182085407674391	0	-0.468298813942953	-1	-0.521851234249027	-1	-0.124407664255486	0
23020	small nuclear ribonucleoprotein U5 subunit 200	SNRNP200	-0.444141154519979	-1	-0.352824155522969	-1	-0.122564982717925	0	-0.406969214242098	-1	-0.54499218461126	-1	-0.192174839635456	0
23028	lysine demethylase 1A	KDM1A	-0.596357761148967	-1	-0.442639405776367	0	-0.189466980425923	0	-0.552781593754206	-1	-0.592891303387312	-1	-0.244845155597122	0
23032	ubiquitin specific peptidase 33	USP33	-0.313177376673774	0	0.144871204873333	0	0.412649963293259	1	-0.236757074185446	0	0.0903427416578815	0	0.605636172488936	1
23034	sterile alpha motif domain containing 4A	SAMD4A	1.1257352194619	1	1.39228340273126	1	1.09354348157885	1	1.3441369607602	1	1.64106229193227	1	1.0775376349237	1
23039	exportin 7	XPO7	-0.429404746967467	-1	-0.451007391131208	-1	-0.0289595481624172	0	-0.568058821028579	-1	-0.794311249825288	-1	-0.133279225988218	0
23043	TRAF2 and NCK interacting kinase	TNIK	-0.221551326147711	0	0.675228251814248	0	1.53486977986009	1	0.498751404583416	0	1.29350834800489	1	1.49659083373587	1
23060	zinc finger protein 609	ZNF609	-0.919272012837956	-1	-0.822462721704003	-1	-0.833301364870925	-1	-0.836144967690121	-1	-1.19659034423963	-1	-0.706961283125318	-1
23076	ribosomal RNA processing 1B	RRP1B	-0.11488875495624	0	-0.518006626188042	0	-0.948407809106032	-1	-0.471999456394501	0	-0.720496931155823	0	-1.1993240884825	-1
23080	AVL9 cell migration associated	AVL9	0.330750410708708	1	0.27801963498848	1	0.0619844907889817	0	0.298235904816933	1	0.355594672721651	1	0.152430369224756	0
23092	Rho GTPase activating protein 26	ARHGAP26	-0.27007201114534	0	-0.140975270075639	0	-0.602309222154712	-1	-0.336954836265807	0	-0.462275951353442	-1	-0.990444863829152	-1
23095	kinesin family member 1B	KIF1B	0.607293221915524	1	0.630948717910524	1	0.542278609773398	1	0.674987035202955	1	0.794787738609658	1	0.69482323746672	1
23099	zinc finger and BTB domain containing 43	ZBTB43	1.41788455016257	1	1.20906196622158	1	0.633047440782006	1	1.70844078706821	1	1.84792186730379	1	0.73670789537533	1
23111	spartin	SPART	0.583380480745177	1	0.673713747644735	1	0.556053935140953	1	0.546103786278344	1	0.870451156894994	1	0.747539471238875	1
23118	TGF-beta activated kinase 1 (MAP3K7) binding protein 2	TAB2	0.395346351108268	1	0.183882119261858	0	0.241440345006694	0	0.769679005489106	1	0.475764244283493	1	0.412301769313766	1
23141	ankyrin repeat and LEM domain containing 2	ANKLE2	1.01105403820045	1	0.912426239985601	1	0.185707112851309	0	1.42365990128389	1	1.32835196328626	1	0.785175520649203	1
23143	leucine rich repeats and calponin homology domain containing 1	LRCH1	0.401673761862645	1	0.470597549270407	1	0.441922667049655	1	0.496710307292272	1	0.656503129579544	1	0.485013868883334	1
23150	FERM domain containing 4B	FRMD4B	-0.76855327152742	-1	-0.371704506540095	0	-0.639211708762838	0	-0.631260984051051	-1	-0.498699577923349	0	-1.45215966884526	-1
23157	septin 6	SEPTIN6	-0.210244739854371	0	-0.453032229068075	-1	-0.717023173923721	-1	-0.263248791836478	0	-0.573354619214395	-1	-0.622351915490801	-1
23158	TBC1 domain family member 9	TBC1D9	-0.435309823101319	0	-0.188574755624158	0	0.884081791508796	1	-0.149149442946621	0	0.0546969388963046	0	1.04281094380523	1
23163	golgi associated, gamma adaptin ear containing, ARF binding protein 3	GGA3	-0.465118467754838	-1	-0.268752520363117	0	-0.249533299762817	0	-0.507688944828081	-1	-0.549956211408235	-1	-0.23197770717149	0
23164	myosin phosphatase Rho interacting protein	MPRIP	-0.310980036651836	0	-0.372121139828096	0	-0.467285306107703	-1	-0.239803993808239	0	-0.317608250174375	0	-0.589031529551706	-1
23165	nucleoporin 205	NUP205	0.30068941117934	1	0.400059052391283	1	0.297139052054918	0	0.316688849709642	1	0.376059951360864	1	0.180436320647265	0
23166	stabilin 1	STAB1	-0.264983773555075	0	-0.185384518632723	0	-0.975997251725767	-1	-0.151048132950743	0	-0.464499382509592	0	-1.28966985635549	-1
23189	KN motif and ankyrin repeat domains 1	KANK1	2.65017434261375	1	2.02897935183775	1	0.638425379007906	0	3.4294517482071	1	2.74887612921384	1	0.741160708117684	0
23190	UBX domain protein 4	UBXN4	0.0982991530126682	0	0.115278213942206	0	0.426936578043334	1	0.150474640177894	0	0.193758111992343	0	0.530936499974388	1
23200	ATPase phospholipid transporting 11B (putative)	ATP11B	0.198993576831493	0	0.401837590275765	1	0.490504367020067	1	0.225069349908441	0	0.503130646101274	1	0.53080376526006	1
23201	family with sequence similarity 168 member A	FAM168A	-0.338351458167747	0	-0.706411207824139	-1	-0.0859146684693393	0	-0.537951096751531	-1	-0.765822829078619	-1	0.170630773366272	0
23210	jumonji domain containing 6, arginine demethylase and lysine hydroxylase	JMJD6	0.911200751026856	1	0.551887092684156	1	0.343553358623337	0	1.06366534916212	1	0.824939699695388	1	0.374961011960206	0
23214	exportin 6	XPO6	-0.57648618837252	-1	-0.55941551350322	-1	-0.0706718264823714	0	-0.615410967148266	-1	-0.543719374873112	-1	-0.19305272396497	0
23216	TBC1 domain family member 1	TBC1D1	0.313945431535181	1	0.206111608718036	0	0.517090835305307	1	0.315551717671594	1	0.440964975129027	1	0.495765410019136	1
23228	phospholipase C like 2	PLCL2	-1.19982039371018	-1	-0.655578574927908	0	-0.289836860196848	0	-0.74831223059538	-1	-0.609349544845468	0	-0.00813233002155123	0
23241	phosphofurin acidic cluster sorting protein 2	PACS2	-0.268809474103049	0	-0.41259964511331	0	-0.48993169982791	-1	-0.372826360725647	0	-0.464667802550125	-1	-0.43526611712814	-1
23276	kelch like family member 18	KLHL18	-0.963187788305927	-1	-0.637279224145024	-1	-0.660692740753959	-1	-0.98255129113762	-1	-0.90669730077264	-1	-0.987676727136426	-1
23279	nucleoporin 160	NUP160	-0.510434847115654	-1	-0.433544482668104	0	-0.273825101845725	0	-0.489557219342588	-1	-0.445479042490225	-1	-0.557891535299653	-1
23287	ATP/GTP binding protein 1	AGTPBP1	-0.275000523975155	0	-0.54739626493763	-1	-0.645369427566305	-1	-0.231106309026687	0	-0.486298515847894	-1	-0.550758580752944	-1
23288	IQ motif containing E	IQCE	-0.473724495488462	0	-0.838232436145741	-1	-0.694820820616975	-1	-0.698835691841795	-1	-1.01652551491092	-1	-0.872648721589545	-1
23300	ATM interactor	ATMIN	-0.297664694241506	0	-0.335271489640306	-1	-0.297961546943927	0	-0.454021502919232	-1	-0.474998958432073	-1	-0.538283888484015	-1
23303	kinesin family member 13B	KIF13B	0.0583831539140096	0	0.164843061334928	0	0.368948403687728	1	-0.0956546401611504	0	0.249085727440381	0	0.438659547526695	1
23304	ubiquitin protein ligase E3 component n-recognin 2	UBR2	-0.376739058390582	-1	-0.147074052422951	0	0.027567168277459	0	-0.652289212681318	-1	-0.377590162104015	-1	0.12501028172073	0
23306	nuclear envelope integral membrane protein 1	NEMP1	0.748378120104277	1	0.63258907070521	1	0.717111837376461	1	1.13198383681777	1	1.04032194680497	1	0.920627735491607	1
23308	inducible T cell costimulator ligand	ICOSLG	0.772894523995484	1	0.526214839582568	0	0.351422625285691	0	0.907439375788202	1	0.621583270303026	1	0.275870429791471	0
23317	DnaJ heat shock protein family (Hsp40) member C13	DNAJC13	-0.321044075142135	-1	-0.239962752804837	0	0.0800753343072547	0	-0.436517789939623	-1	-0.431671912248936	-1	0.0183749425691691	0
23327	NEDD4 like E3 ubiquitin protein ligase	NEDD4L	1.19363623963497	0	1.74298387201837	1	1.27898810372657	0	1.79928801003817	1	2.47137487866046	1	1.94328815751211	1
23339	VPS39 subunit of HOPS complex	VPS39	-0.532628530490539	-1	-0.423312815485275	0	-0.297636754188165	0	-0.589802252652284	-1	-0.67574210908815	-1	-0.0982490560055549	0
23345	spectrin repeat containing nuclear envelope protein 1	SYNE1	-0.309984186857509	0	-0.386136936255145	0	-0.766486961321942	-1	-0.566489571159357	-1	-1.05453781262955	-1	-1.34173712049059	-1
23352	ubiquitin protein ligase E3 component n-recognin 4	UBR4	0.195797658881515	0	0.337083397513826	1	0.278705461433303	0	0.217773334989699	0	0.310589161276939	1	0.556851955549993	1
23386	NudC domain containing 3	NUDCD3	-0.507055400257633	-1	-0.441784995334167	-1	-0.231269826840359	0	-0.724390857738431	-1	-0.550438438877379	-1	-0.0722892164363316	0
23396	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	PIP5K1C	0.461594012269925	1	0.262091216686485	0	-0.263782502876836	0	0.473717454717191	1	0.178839444317632	0	-0.260208314417085	0
23398	peptidylprolyl isomerase domain and WD repeat containing 1	PPWD1	-0.34634570100344	0	-0.386030896188929	-1	-0.272441949326092	0	-0.452535551757043	-1	-0.617730703520975	-1	-0.346678240822063	-1
23406	coactosin like F-actin binding protein 1	COTL1	-0.188445437138578	0	-0.373871190796468	0	-0.56205715551587	-1	-0.133416804587968	0	-0.437947076256208	-1	-1.01962538109095	-1
23424	tudor domain containing 7	TDRD7	-0.0210389049859785	0	0.330991824553758	0	0.657172309049798	1	0.553304642618219	1	0.917422278806967	1	0.724480660111457	1
23429	RING1 and YY1 binding protein	RYBP	1.21058568558506	1	0.893031391197308	1	0.244916275666853	0	1.24855272497076	1	1.18874266193582	1	0.684497018295417	1
23433	ras homolog family member Q	RHOQ	0.551783715754503	1	0.510367676974909	1	0.648189610260363	1	0.622057840044484	1	0.667903493223326	1	0.708850344625716	1
23468	chromobox 5	CBX5	-0.282028154262187	0	-0.368725618660005	-1	-0.195397225495517	0	-0.448929509726044	-1	-0.480902456794615	-1	-0.204760126587781	0
23469	PHD finger protein 3	PHF3	-0.524165293569709	-1	-0.397918883769691	0	-0.266887762894353	0	-0.570969178551659	-1	-0.356795958331537	0	0.0634075518322952	0
23484	leptin receptor overlapping transcript like 1	LEPROTL1	-0.602616344026467	-1	-0.750047011522103	-1	0.211638646910632	0	-0.673484408847596	-1	-0.747686271136526	-1	0.267000240032628	0
23507	leucine rich repeat containing 8 VRAC subunit B	LRRC8B	0.754544851240645	1	0.247125340799919	0	-0.0553896152909168	0	0.84216754850639	1	0.154775431953762	0	-0.289930690106532	0
23511	nucleoporin 188	NUP188	0.603959123639061	1	0.571518106951439	1	0.511552638241978	1	0.852493200297122	1	0.888626451701903	1	0.306340445862043	0
23515	MORC family CW-type zinc finger 3	MORC3	0.540905196082171	0	0.637957343738908	1	0.560718866244391	0	0.699512073191835	1	0.997022956189776	1	0.626567001002085	1
23521	ribosomal protein L13a	RPL13A	-0.580207177521084	-1	-0.559749132299274	-1	-0.732812642545237	-1	-0.307083855488225	0	-0.484179302291963	-1	-0.680321037947314	-1
23528	zinc finger protein 281	ZNF281	0.585324810081755	1	0.60487406133532	1	0.874088978499122	1	0.415560173133796	0	0.70001508606153	1	1.07711055469171	1
23531	monocyte to macrophage differentiation associated	MMD	-0.297424731966458	0	-0.705483863012702	0	-1.12337666989085	-1	0.0876141752142008	0	-0.373950568982126	0	-1.06771547615629	-1
23545	ATPase H+ transporting V0 subunit a2	ATP6V0A2	0.285800449384494	0	0.328591857639161	0	0.514577063562585	1	-0.0444283005812558	0	0.267320967276293	0	0.528658827205231	1
23549	aspartyl aminopeptidase	DNPEP	-0.557988805996233	-1	-0.503756666673775	-1	-0.121060624652605	0	-0.538920478731004	-1	-0.463434638699336	-1	-0.160335202051495	0
23550	pleckstrin and Sec7 domain containing 4	PSD4	0.845602844113174	1	0.518483652833821	1	-0.0270363292357576	0	0.422224175803739	1	0.333290429474706	0	-0.468472508552443	-1
23555	tetraspanin 15	TSPAN15	-0.807641905510904	-1	-1.07880623130814	-1	-1.53066404035924	-1	-0.984473417818629	-1	-1.48431397604401	-1	-2.28205186330692	-1
23557	SNAP associated protein	SNAPIN	-0.379728425240792	-1	-0.377709228993236	-1	-0.325220060756552	-1	-0.442679818478169	-1	-0.467505765847985	-1	-0.446079383996533	-1
23582	cyclin D1 binding protein 1	CCNDBP1	-0.512983024139638	-1	-0.511286386306359	-1	-0.22824105342951	0	-0.414982923526237	-1	-0.556382996646256	-1	0.107412585901956	0
23588	kelch domain containing 2	KLHDC2	-0.975300330516108	-1	-0.775056428670005	-1	-0.43319623335401	0	-0.921531575924266	-1	-0.960919885638695	-1	-0.431687349888895	0
23596	opsin 3	OPN3	0.583179024348979	1	0.430474956739618	0	0.3907227559218	0	0.743246577245143	1	0.80361512120712	1	0.510663484301711	1
23597	acyl-CoA thioesterase 9	ACOT9	0.448082035008403	0	0.692612113587193	1	0.952145457770891	1	0.875191930002421	1	1.130427576783	1	1.70295057882634	1
23608	makorin ring finger protein 1	MKRN1	-0.583461521799727	-1	-0.434573364622791	0	-0.227129526346044	0	-0.557379508397519	-1	-0.348323703297151	0	0.161838180225232	0
23647	ADP ribosylation factor interacting protein 2	ARFIP2	0.106091417000727	0	0.196353107252163	0	0.401858385321706	1	0.0924160952313198	0	0.102728033829202	0	0.523816847442607	1
23648	single stranded DNA binding protein 3	SSBP3	-0.246383004861961	0	0.213040848329845	0	-0.503362387969295	-1	-0.493180086282925	-1	-0.374537936064829	0	-0.576586038654321	-1
23649	DNA polymerase alpha 2, accessory subunit	POLA2	-0.708279972193719	-1	-0.577701580053001	-1	0.240256393503282	0	-0.700041476560159	-1	-0.407980484949796	-1	0.235651877195462	0
23657	solute carrier family 7 member 11	SLC7A11	1.22550057915943	1	1.12248391334347	1	0.855280060686823	1	1.009385747351	1	1.15060359829727	1	0.833301278602288	1
23670	cell migration inducing hyaluronidase 2	CEMIP2	0.9341613774069	1	0.172509901908857	0	-0.900370535356098	-1	1.04215125710841	1	0.434396585065169	0	-1.40732374686213	-1
23741	EP300 interacting inhibitor of differentiation 1	EID1	-0.341485801423229	0	-0.512859860232323	-1	-0.52377564036945	-1	-0.274755896851474	0	-0.480108582906384	-1	-0.59641043763502	-1
23759	peptidylprolyl isomerase like 2	PPIL2	-0.467260172409064	-1	-0.469551733575178	-1	-0.368495809485154	-1	-0.690194033999949	-1	-0.81637094711885	-1	-0.652182645161124	-1
23760	phosphatidylinositol transfer protein beta	PITPNB	0.423233707866144	1	0.310100043867251	0	0.14498461546234	0	0.47100624323412	1	0.326559853987732	0	-0.00304233104200335	0
23780	apolipoprotein L2	APOL2	0.21151513153904	0	1.1481888961064	1	1.37938258581648	1	0.265369003990131	0	1.21197059834289	1	1.48882795383481	1
23787	mitochondrial carrier 1	MTCH1	-0.336458666022937	-1	-0.110561747180318	0	-0.292549534998244	0	-0.326403298745745	-1	-0.214370224965013	0	-0.250093447518829	0
24138	interferon induced protein with tetratricopeptide repeats 5	IFIT5	0.128537827170309	0	0.956293700232004	1	0.783351002448875	0	1.15903009781842	1	1.26374829879832	1	0.797411906235148	1
24145	pannexin 1	PANX1	1.35661204756309	1	1.11431745134511	1	1.30533013479564	1	1.78780020366479	1	1.72643050438394	1	1.38129960497568	1
24148	pre-mRNA processing factor 6	PRPF6	-0.458598799257805	-1	-0.364797997743155	-1	-0.304472341669006	0	-0.374778135964537	-1	-0.43588315467316	-1	-0.313046576194905	-1
25766	pre-mRNA processing factor 40 homolog B	PRPF40B	0.526461845765688	0	0.580015437612916	1	0.0926051940190682	0	0.741047120682049	1	0.653239127465529	1	-0.152098819097107	0
25771	TBC1 domain family member 22A	TBC1D22A	-0.348171617480665	0	-0.410782937040237	-1	-0.206227932562246	0	-0.447043801902078	-1	-0.61995639628595	-1	-0.369449074302446	-1
25780	RAS guanyl releasing protein 3	RASGRP3	0.84866090156325	0	0.957936952502731	1	0.989208297422531	0	0.751788926861074	0	0.969896153934309	1	0.792085226553265	0
25796	6-phosphogluconolactonase	PGLS	-0.615790455854999	-1	-0.649687197772387	-1	-0.400838126626846	0	-0.504408998423942	-1	-0.632374802024012	-1	-0.365501863828868	0
25798	brain protein I3	BRI3	-0.447340914606674	-1	-0.226488024965741	0	-0.0373132806681351	0	-0.339208893310225	-1	-0.233993737739718	0	0.083370074114578	0
25821	mitochondrial tRNA translation optimization 1	MTO1	-0.660765566180475	-1	-0.519325394426458	-1	-0.16186036438997	0	-0.754500750491811	-1	-0.870098229577764	-1	-0.377613155439345	0
25822	DnaJ heat shock protein family (Hsp40) member B5	DNAJB5	1.78988566396877	1	1.33800002896798	1	0.547921397581021	0	1.65625015842641	1	1.42061456402977	1	0.377666554758669	0
25839	component of oligomeric golgi complex 4	COG4	-0.640658444603222	0	-0.696080001959166	-1	-0.224773481877005	0	-0.684909350789503	-1	-0.950918059289211	-1	-0.47972513157208	0
25840	methyltransferase like 7A	METTL7A	-0.606831836406093	0	-1.23546821095568	-1	-1.80368061662386	-1	-0.679517324806262	0	-1.35414717170039	-1	-2.56363804820856	-1
25847	anaphase promoting complex subunit 13	ANAPC13	-0.586429489680606	-1	-0.797334572161125	-1	-0.39877263951877	0	-0.713653594077682	-1	-1.00549007880706	-1	-0.568833906601096	-1
25870	sulfatase modifying factor 2	SUMF2	-0.530754263657171	-1	-0.398003185621377	0	-0.269860930829122	0	-0.330484840070602	0	-0.460995988505307	-1	-0.259832656911279	0
25895	EEF1A lysine methyltransferase 3	EEF1AKMT3	0.686074123840005	1	0.716555951507297	1	1.08200149393738	1	0.728904945735612	1	0.994399111626425	1	1.27998078131146	1
25897	ring finger protein 19A, RBR E3 ubiquitin protein ligase	RNF19A	0.904662769049727	1	0.81328827107558	1	0.489927569688634	0	1.26402273213445	1	1.28719721240805	1	0.720024181555454	1
25901	coiled-coil domain containing 28A	CCDC28A	-0.708038949732279	-1	-1.11275667667168	-1	-0.705083716055659	-1	-0.539565421664712	-1	-1.04718238787984	-1	-0.72164692192383	-1
25906	anaphase promoting complex subunit 15	ANAPC15	-0.194891472944706	0	-0.247185725960446	0	-0.730028824586903	-1	-0.148335374330602	0	-0.43262306465097	0	-1.6177243555441	-1
25913	protection of telomeres 1	POT1	-0.453087614077539	-1	-0.590266362193285	-1	-0.263845682328158	0	-0.33561273362891	0	-0.419046374313158	-1	-0.0969026296539361	0
25927	cannabinoid receptor interacting protein 1	CNRIP1	-0.132049717006888	0	-0.376179092729636	0	-1.29037683744902	-1	-0.529092656983117	0	-1.09526588776445	-1	-2.34448175544548	-1
25936	NSL1 component of MIS12 kinetochore complex	NSL1	-0.567745703528306	-1	-0.489655566127125	-1	-0.28875416550593	0	-0.58044676639431	-1	-0.6644917289302	-1	-0.18573777058864	0
25942	SIN3 transcription regulator family member A	SIN3A	-0.621374472454796	-1	-0.452563498104308	0	-0.35782280585931	0	-0.473335616943798	0	-0.556643077882805	-1	-0.401460352577054	0
25953	PNKD metallo-beta-lactamase domain containing	PNKD	0.386275224837549	0	0.658828622081467	0	0.699969502702283	1	0.272582750822586	0	0.456895401831828	0	0.734100558528786	1
25963	transmembrane protein 87A	TMEM87A	-0.348539343808826	-1	-0.18741011066699	0	-0.0104771759970426	0	-0.442787256468749	-1	-0.244383795768551	0	-0.0974697972926233	0
25978	charged multivesicular body protein 2B	CHMP2B	0.451573991272069	1	0.390139638245381	0	0.198312854282786	0	0.426127450614622	1	0.539488129466774	1	0.283373049764126	0
25979	dehydrogenase/reductase 7B	DHRS7B	-0.554688546401994	-1	-0.615297470532544	-1	-0.324770958144043	0	-0.513158172454782	-1	-0.831238513638551	-1	-0.390945492129559	0
26017	family with sequence similarity 32 member A	FAM32A	-0.47745795833854	-1	-0.391733025313998	-1	-0.277701932716132	-1	-0.542883888754959	-1	-0.458302766301049	-1	-0.255798948699258	-1
26024	pentatricopeptide repeat domain 1	PTCD1	-0.406424492657813	-1	-0.13031712241596	0	-0.126338871837341	0	-0.489405218098184	-1	-0.330918061421317	-1	-0.0962656333095513	0
26060	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1	APPL1	-0.294660249592118	0	-0.379127693364124	-1	-0.32798542401423	0	-0.426900562997105	-1	-0.348131232438867	-1	-0.664624004016884	-1
26073	DNA polymerase delta interacting protein 2	POLDIP2	-0.538048784982163	-1	-0.530501927113052	-1	-0.188808519792598	0	-0.457157427678768	0	-0.536544824767965	-1	-0.412760106956311	0
26088	golgi associated, gamma adaptin ear containing, ARF binding protein 1	GGA1	0.321535840235661	0	0.540952711323017	1	0.369302009915902	0	0.49993103049305	1	0.557756451748377	1	0.654701773685495	1
26092	torsin 1A interacting protein 1	TOR1AIP1	-0.455854557853423	0	-0.593941947500491	-1	-0.325519150589784	0	-0.409815325826182	0	-0.532040382063926	-1	-0.338104366417809	0
26157	GTPase, IMAP family member 2	GIMAP2	-1.63463758850267	-1	-0.805382894783234	0	0.0630448133946473	0	-1.2869197685917	-1	-1.10966775282141	-1	0.169367937055252	0
26175	transmembrane protein 251	TMEM251	0.825167028422326	1	0.800766443862399	1	0.736308648689022	1	0.595454922717686	1	0.543297246998288	1	0.619486267321754	1
26234	F-box and leucine rich repeat protein 5	FBXL5	0.482172323484097	1	0.231657202803351	0	0.261732069891153	0	0.577040230228448	1	0.160140978781472	0	-0.219487487334296	0
26258	biogenesis of lysosomal organelles complex 1 subunit 6	BLOC1S6	0.101433600601085	0	-0.155406390398364	0	-0.624860742580712	-1	0.0437074438618019	0	-0.182934295127932	0	-0.53485610414959	-1
26263	F-box protein 22	FBXO22	-0.250495571262748	0	-0.466852125366168	-1	0.0491419942158444	0	-0.363442632811834	0	-0.422349331165201	-1	0.239641088048714	0
26268	F-box protein 9	FBXO9	-0.552414395246968	-1	-0.559237895574302	-1	-0.0319362700874333	0	-0.744485784347944	-1	-0.92951291635516	-1	-0.226434053049413	0
26269	F-box protein 8	FBXO8	-0.637602100599377	-1	-0.479056138683474	-1	-0.383899878101088	0	-0.717776549627629	-1	-0.628098388925389	-1	-0.34652394824794	0
26270	F-box protein 6	FBXO6	-0.14455314505045	0	0.273344399962715	0	1.13859450509249	1	0.335968815696416	0	0.762580596421438	1	1.46112619959604	1
26286	ADP ribosylation factor GTPase activating protein 3	ARFGAP3	1.44608037781102	1	1.1549477452536	1	1.0199385577919	1	1.43500296472147	1	1.43379639913247	1	0.78465721712379	1
26292	MYC binding protein	MYCBP	-0.468187185945837	0	-0.753464203308836	-1	-0.783478791333229	-1	-0.479063231925631	-1	-0.956219738183519	-1	-1.18722132055093	-1
26469	protein tyrosine phosphatase non-receptor type 18	PTPN18	-0.474248803858769	-1	-0.574373566953899	-1	-0.399436265283036	0	-0.576770130400181	-1	-0.788808839917291	-1	-0.585154866102375	-1
26505	cyclin and CBS domain divalent metal cation transport mediator 3	CNNM3	-1.01930507727405	-1	-1.20289301649804	-1	-0.609364783060444	0	-1.31518291397615	-1	-1.56553789511248	-1	-0.966289716247774	-1
26509	myoferlin	MYOF	0.772795375138541	0	0.889471461297909	0	1.30683441632366	1	1.21223232850548	1	1.39215293664861	1	1.24961662892003	1
26521	translocase of inner mitochondrial membrane 8 homolog B	TIMM8B	0.112232782734084	0	0.181234515564363	0	0.479875502215746	1	0.184829160788178	0	0.316751398738583	1	0.735833092407056	1
26578	osteoclast stimulating factor 1	OSTF1	-0.322314747844153	-1	-0.312096837855249	-1	-0.403834586148653	-1	-0.323930581842266	-1	-0.383947153074892	-1	-0.251741293146193	0
26580	BSCL2 lipid droplet biogenesis associated, seipin	BSCL2	-0.282485166757901	0	-0.361732348499107	-1	-0.0853943025669714	0	-0.523809988209468	-1	-0.737487458039888	-1	-0.332994843957659	-1
26586	cytoskeleton associated protein 2	CKAP2	-1.03393910307545	-1	-0.854658821192633	-1	-1.08098768419134	-1	-1.50184584487315	-1	-1.46036575354518	-1	-1.44989800247975	-1
26973	cysteine and histidine rich domain containing 1	CHORDC1	1.54342353126293	1	1.10163390959903	1	0.639356926925654	0	0.92821718963563	1	0.802537554754892	1	0.262048114512973	0
26994	ring finger protein 11	RNF11	0.517136326524888	1	0.489737443081486	1	0.325715791234186	0	0.672299575839686	1	0.644985656354226	1	0.470112916342638	1
27000	DnaJ heat shock protein family (Hsp40) member C2	DNAJC2	0.689179147588542	1	0.573676339119443	1	0.250405870171683	0	0.610125558553177	1	0.584546481628765	1	0.0142274482373939	0
27005	ubiquitin specific peptidase 21	USP21	-0.587244919439351	-1	-0.546329503351602	-1	-0.226831331259129	0	-0.919169491875701	-1	-0.96912567128696	-1	-0.191633918044516	0
27032	ATPase secretory pathway Ca2+ transporting 1	ATP2C1	0.9701721537268	1	0.957245696240838	1	0.258088727574444	0	0.94595701045362	1	1.09072708791685	1	0.238329748340211	0
27086	forkhead box P1	FOXP1	-0.452975316753006	0	-0.642543126581073	-1	-0.700163234174326	-1	-0.274782019029578	0	-0.518604309370419	-1	-0.234364537143616	0
27125	AF4/FMR2 family member 4	AFF4	0.876380918675091	1	0.60468141813611	1	0.342683742329339	0	0.78471103515302	1	0.764620681196462	1	0.455211980960662	1
27128	cytohesin 4	CYTH4	-0.173117815961641	0	-0.0949815199944357	0	-0.791328092744182	-1	-0.463285054368106	0	-0.505543908333749	0	-0.921856031017475	-1
27131	sorting nexin 5	SNX5	-0.248067005557017	0	-0.490598806508078	-1	-0.559231897922283	-1	-0.363714756154502	0	-0.579849545891454	-1	-0.72596383294851	-1
27141	cell death inducing DFFA like effector b	CIDEB	-1.03095902794163	-1	-1.14881162462599	-1	-0.893579622378018	-1	-1.18587071093325	-1	-1.61915406989331	-1	-1.49570751796668	-1
27161	argonaute RISC catalytic component 2	AGO2	0.813144239053919	1	0.439549252499143	0	-0.217588627155946	0	1.04077844843215	1	0.897039094043265	1	0.0820879515491377	0
27235	coenzyme Q2, polyprenyltransferase	COQ2	-0.541903453586729	0	-1.07029901218969	-1	-0.529548481660116	0	-0.5816399997654	0	-0.928037148772356	-1	-0.993399361801449	-1
27236	ADP ribosylation factor interacting protein 1	ARFIP1	-0.607619509272572	-1	-0.55497568756307	-1	-0.309734687037649	0	-0.652484250886447	-1	-0.73547697993787	-1	-0.610500887628113	-1
27244	sestrin 1	SESN1	-0.987991829923791	-1	-1.23391613470028	-1	-0.975391459342479	-1	-1.26531269069459	-1	-1.24524440824122	-1	-0.960773862107525	-1
27250	programmed cell death 4	PDCD4	-1.27816657896755	-1	-1.22836354399415	-1	-0.924304160081139	-1	-1.26484790648308	-1	-1.35441565686075	-1	-0.48228882205615	0
27301	apurinic/apyrimidinic endodeoxyribonuclease 2	APEX2	-0.877928115791532	-1	-0.858787287430532	-1	-0.491513977244107	0	-0.807846035342449	-1	-0.876715553178476	-1	-0.419322091106013	0
27315	post-GPI attachment to proteins 2	PGAP2	-0.34637866817144	0	-0.732683594306589	-1	-0.201209988009683	0	-0.394061992214318	0	-0.641762651570888	-1	-0.119095851976464	0
27333	golgi integral membrane protein 4	GOLIM4	-0.451874686666226	0	-0.58182380678876	-1	-0.621263481088295	-1	-0.308230860463661	0	-0.668402947616126	-1	-1.17399895815378	-1
27339	pre-mRNA processing factor 19	PRPF19	-0.418769896516725	-1	-0.431498286292674	-1	-0.0516150266473723	0	-0.272273787815386	0	-0.497102025409207	-1	-0.215222105376354	0
27342	RAB guanine nucleotide exchange factor 1	RABGEF1	1.37769250932026	1	1.03231987066697	1	0.399483197290362	0	1.41894597642135	1	1.31267888002742	1	0.542787372619625	0
